corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
175	23532	1	1	0	4097205	The struggle against the drug lords in Colombia will be a near thing .	null	null	null	null	UNANN	6525489	null	null	null	null
175	23532	1	1	0	4097205	The struggle against the drug lords in Colombia will be a near thing .	1921	struggle.n	93	Hostile_encounter	MANUAL	6525496	4	11	Pam	struggle
175	23532	1	1	0	4097205	The struggle against the drug lords in Colombia will be a near thing .	11805	drug	73	Leadership	MANUAL	6525553	25	28	EGp	drug
175	23532	1	1	0	4097205	The struggle against the drug lords in Colombia will be a near thing .	11805	drug	73	Leadership	MANUAL	6525553	30	34	EGp	lords
175	23532	1	1	0	4097205	The struggle against the drug lords in Colombia will be a near thing .	11806	near	375	Difficulty	MANUAL	6525554	58	61	EGp	near
175	23532	1	1	0	4097205	The struggle against the drug lords in Colombia will be a near thing .	11806	near	375	Difficulty	MANUAL	6525554	63	67	EGp	thing
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	null	null	null	null	UNANN	6525490	null	null	null	null
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	3947	week.n	229	Calendric_unit	MANUAL	6525498	5	8	Pam	week
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	4733	arrest.v	202	Arrest	MANUAL	6525499	27	34	Pam	arrested
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	751	say.v	43	Statement	MANUAL	6525500	56	59	Pam	said
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	11252	fourth.a	1147	Ordinal_numbers	MANUAL	6525501	71	76	Pam	fourth
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	1593	leader.n	73	Leadership	MANUAL	6525502	95	100	Pam	leader
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	11786	cartel.n	1371	Organization	MANUAL	6525534	88	93	Pam	cartel
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	11808	government.n	1371	Organization	MANUAL	6525552	16	25	Pam	government
175	23532	2	1	0	4097206	This week , the government arrested Jose Abello Silva , said to be the fourth - ranking cartel leader .	11811	rank.v	1379	Occupy_rank	MANUAL	6525572	80	86	CFB	ranking
175	23532	3	1	0	4097207	He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived .	null	null	null	null	UNANN	6525491	null	null	null	null
175	23532	3	1	0	4097207	He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived .	10854	probably.adv	114	Likelihood	MANUAL	6525503	8	15	Pam	probably
175	23532	3	1	0	4097207	He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived .	8820	trial.n	201	Trial	MANUAL	6525504	47	51	Pam	trial
175	23532	3	1	0	4097207	He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived .	1599	president	73	Leadership	MANUAL	6525506	81	89	Pam	President
175	23532	3	1	0	4097207	He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived .	11784	extradite.v	1370	Extradition	MANUAL	6525532	20	29	Pam	extradited
175	23532	3	1	0	4097207	He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived .	11785	extradition.n	1370	Extradition	MANUAL	6525533	62	72	Pam	extradition
175	23532	3	1	0	4097207	He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived .	11788	revive.v	1372	Cause_to_resume	MANUAL	6525542	110	116	Pam	revived
175	23532	3	1	0	4097207	He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived .	11815	treaty.n	1380	Be_in_agreement_on_action	MANUAL	6525633	74	79	JKR	treaty
175	23532	4	1	0	4097208	Later , another high - ranking trafficker , Leonidas Vargas , was arrested and 1,000 pounds of dynamite seized .	null	null	null	null	UNANN	6525492	null	null	null	null
175	23532	4	1	0	4097208	Later , another high - ranking trafficker , Leonidas Vargas , was arrested and 1,000 pounds of dynamite seized .	1980	high.a	95	Position_on_a_scale	MANUAL	6525507	16	19	Pam	high
175	23532	4	1	0	4097208	Later , another high - ranking trafficker , Leonidas Vargas , was arrested and 1,000 pounds of dynamite seized .	4733	arrest.v	202	Arrest	MANUAL	6525508	66	73	Pam	arrested
175	23532	4	1	0	4097208	Later , another high - ranking trafficker , Leonidas Vargas , was arrested and 1,000 pounds of dynamite seized .	2808	pound.n	147	Measure_mass	MANUAL	6525509	85	90	Pam	pounds
175	23532	4	1	0	4097208	Later , another high - ranking trafficker , Leonidas Vargas , was arrested and 1,000 pounds of dynamite seized .	7535	seize.v	410	Taking	MANUAL	6525510	104	109	Pam	seized
175	23532	4	1	0	4097208	Later , another high - ranking trafficker , Leonidas Vargas , was arrested and 1,000 pounds of dynamite seized .	11783	trafficker.n	82	Commerce_scenario	MANUAL	6525535	31	40	Pam	trafficker
175	23532	4	1	0	4097208	Later , another high - ranking trafficker , Leonidas Vargas , was arrested and 1,000 pounds of dynamite seized .	11790	dynamite.n	426	Weapon	MANUAL	6525543	95	102	Pam	dynamite
175	23532	4	1	0	4097208	Later , another high - ranking trafficker , Leonidas Vargas , was arrested and 1,000 pounds of dynamite seized .	11811	rank.v	1379	Occupy_rank	MANUAL	6525573	23	29	CFB	ranking
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	null	null	null	null	UNANN	6525493	null	null	null	null
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	1599	president	73	Leadership	MANUAL	6525511	0	8	Pam	President
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	11656	agree.v	1342	Make_agreement_on_action	MANUAL	6525512	19	24	Pam	agreed
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	1599	president	73	Leadership	MANUAL	6525515	66	74	Pam	President
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	1599	president	73	Leadership	MANUAL	6525516	100	108	Pam	President
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	506	discuss.v	34	Discussion	MANUAL	6525517	141	147	Pam	discuss
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	7911	drug.n	390	Intoxicants	MANUAL	6525518	153	156	Pam	drug
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	11780	meet.v	730	Come_together	MANUAL	6525537	29	32	Pam	meet
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	7356	problem.n	300	Predicament	MANUAL	6525545	158	164	Pam	problem
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	11804	ninety.num	218	Cardinal_numbers	MANUAL	6525575	41	42	Pam	90
175	23532	1	2	0	4097209	President Bush has agreed to meet within 90 days with Mr. Barco , President Alan Garcia of Peru and President Jaime Paz Zamora of Bolivia to discuss the drug problem .	3946	day.n	229	Calendric_unit	MANUAL	6525634	44	47	MJE	days
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	null	null	null	null	UNANN	6525494	null	null	null	null
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	6506	might.v	114	Likelihood	MANUAL	6525520	3	7	Pam	might
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	10612	do.v	198	Intentionally_act	MANUAL	6525556	30	31	Pam	do
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	11822	bad	1383	Desirable_event	MANUAL	6525623	18	20	JKR	bad
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	11822	bad	1383	Desirable_event	MANUAL	6525623	22	25	JKR	idea
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	11824	sooner	379	Time_vector	MANUAL	6525632	38	43	JKR	sooner
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	11824	sooner	379	Time_vector	MANUAL	6525632	47	52	JKR	rather
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	11824	sooner	379	Time_vector	MANUAL	6525632	54	57	JKR	than
175	23532	2	2	0	4097210	It might not be a bad idea to do that sooner , rather than later .	11824	sooner	379	Time_vector	MANUAL	6525632	59	63	JKR	later
175	23532	3	2	0	4097211	After the Panama fiasco , they will need some reassurance .	null	null	null	null	UNANN	6525495	null	null	null	null
175	23532	3	2	0	4097211	After the Panama fiasco , they will need some reassurance .	4848	fiasco.n	266	Bungling	MANUAL	6525523	17	22	Pam	fiasco
175	23532	3	2	0	4097211	After the Panama fiasco , they will need some reassurance .	6715	after.prep	379	Time_vector	MANUAL	6525557	0	4	Pam	After
175	23532	3	2	0	4097211	After the Panama fiasco , they will need some reassurance .	11809	reassurance.n	1378	Reassuring	MANUAL	6525562	46	56	Pam	reassurance
175	23532	3	2	0	4097211	After the Panama fiasco , they will need some reassurance .	11817	need.v	1381	Required_event	MANUAL	6525624	36	39	JKR	need
