corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
185	23578	1	1	0	4098781	ID:LCC-M-1 .	null	null	null	null	UNANN	6531522	null	null	null	null
185	23578	2	1	0	4098798	Odds changers , or jinglers , attempt to gain favorable odds by dumping large amounts of money on a particular horse , then canceling the bet at the last moment in order to make a second bet at better odds .	null	null	null	null	UNANN	6531539	null	null	null	null
185	23578	2	1	0	4098798	Odds changers , or jinglers , attempt to gain favorable odds by dumping large amounts of money on a particular horse , then canceling the bet at the last moment in order to make a second bet at better odds .	2303	attempt.v	116	Attempt	MANUAL	6533117	30	36	JKR	attempt
185	23578	2	1	0	4098798	Odds changers , or jinglers , attempt to gain favorable odds by dumping large amounts of money on a particular horse , then canceling the bet at the last moment in order to make a second bet at better odds .	7502	gain.v	179	Getting	MANUAL	6533118	41	44	JKR	gain
185	23578	2	1	0	4098798	Odds changers , or jinglers , attempt to gain favorable odds by dumping large amounts of money on a particular horse , then canceling the bet at the last moment in order to make a second bet at better odds .	3381	amount.n	189	Quantified_mass	MANUAL	6533119	78	84	JKR	amounts
185	23578	2	1	0	4098798	Odds changers , or jinglers , attempt to gain favorable odds by dumping large amounts of money on a particular horse , then canceling the bet at the last moment in order to make a second bet at better odds .	11249	second.a	1147	Ordinal_numbers	MANUAL	6533172	180	185	RLG	second
185	23578	3	1	0	4098799	QN : Do jinglers get better odds ?	null	null	null	null	UNANN	6531540	null	null	null	null
185	23578	3	1	0	4098799	QN : Do jinglers get better odds ?	4343	get.v	179	Getting	MANUAL	6533120	17	19	JKR	get
185	23578	1	2	0	4098800	ID:LCC-M-3 .	null	null	null	null	UNANN	6531541	null	null	null	null
185	23578	2	2	0	4098801	As mentioned , IBM has opted for the mouse stick in the middle of the keyboard instead of the little trackball or the little panel you diddle with your finger .	null	null	null	null	UNANN	6531542	null	null	null	null
185	23578	2	2	0	4098801	As mentioned , IBM has opted for the mouse stick in the middle of the keyboard instead of the little trackball or the little panel you diddle with your finger .	730	mention.v	43	Statement	MANUAL	6533115	3	11	JKR	mentioned
185	23578	2	2	0	4098801	As mentioned , IBM has opted for the mouse stick in the middle of the keyboard instead of the little trackball or the little panel you diddle with your finger .	2402	finger.n	119	Body_parts	MANUAL	6533116	152	157	JKR	finger
185	23578	2	2	0	4098801	As mentioned , IBM has opted for the mouse stick in the middle of the keyboard instead of the little trackball or the little panel you diddle with your finger .	8853	middle.n	327	Part_inner_outer	MANUAL	6533121	56	61	JKR	middle
185	23578	2	2	0	4098801	As mentioned , IBM has opted for the mouse stick in the middle of the keyboard instead of the little trackball or the little panel you diddle with your finger .	12787	diddle.v	17	Manipulation	MANUAL	6533404	135	140	RLG	diddle
185	23578	2	2	0	4098801	As mentioned , IBM has opted for the mouse stick in the middle of the keyboard instead of the little trackball or the little panel you diddle with your finger .	12780	opt.v	352	Choosing	MANUAL	6533442	23	27	MJE	opted
185	23578	3	2	0	4098802	QN : Do IBM keyboards have a mouse stick ?	null	null	null	null	UNANN	6531543	null	null	null	null
185	23578	1	3	0	4098803	ID:LCC-M-6 .	null	null	null	null	UNANN	6531544	null	null	null	null
185	23578	2	3	0	4098804	Born July 5, 1917 , Catherine Wood Campbell left her native Atlanta , where she had attended Sacred Heart School and graduated from the Washington Seminary , in the 1930s .	null	null	null	null	UNANN	6531545	null	null	null	null
185	23578	2	3	0	4098804	Born July 5, 1917 , Catherine Wood Campbell left her native Atlanta , where she had attended Sacred Heart School and graduated from the Washington Seminary , in the 1930s .	8622	leave.v	57	Departing	MANUAL	6533113	44	47	JKR	left
185	23578	2	3	0	4098804	Born July 5, 1917 , Catherine Wood Campbell left her native Atlanta , where she had attended Sacred Heart School and graduated from the Washington Seminary , in the 1930s .	9791	born.v	793	Being_born	MANUAL	6533114	0	3	JKR	Born
185	23578	3	3	0	4098805	QN : Was Catherine Wood Campbell born in Atlanta ?	null	null	null	null	UNANN	6531546	null	null	null	null
185	23578	3	3	0	4098805	QN : Was Catherine Wood Campbell born in Atlanta ?	9791	born.v	793	Being_born	MANUAL	6533112	33	36	JKR	born
185	23578	1	4	0	4098806	ID:LCC-M-7 .	null	null	null	null	UNANN	6531547	null	null	null	null
185	23578	2	4	0	4098807	The Red Sox started wearing numbers on their backs in 1931 , and first retired numbers May 29, 1984 , when they honored Williams and Cronin .	null	null	null	null	UNANN	6531548	null	null	null	null
185	23578	2	4	0	4098807	The Red Sox started wearing numbers on their backs in 1931 , and first retired numbers May 29, 1984 , when they honored Williams and Cronin .	4447	start.v	146	Activity_start	MANUAL	6533109	12	18	JKR	started
185	23578	2	4	0	4098807	The Red Sox started wearing numbers on their backs in 1931 , and first retired numbers May 29, 1984 , when they honored Williams and Cronin .	3748	wear.v	160	Wearing	MANUAL	6533110	20	26	JKR	wearing
185	23578	2	4	0	4098807	The Red Sox started wearing numbers on their backs in 1931 , and first retired numbers May 29, 1984 , when they honored Williams and Cronin .	10286	first.adv	1027	First_experience	MANUAL	6533111	65	69	JKR	first
185	23578	3	4	0	4098808	QN : Did the Red Sox wear numbers on their backs in 1984 ?	null	null	null	null	UNANN	6531549	null	null	null	null
185	23578	3	4	0	4098808	QN : Did the Red Sox wear numbers on their backs in 1984 ?	3748	wear.v	160	Wearing	MANUAL	6533107	21	24	JKR	wear
185	23578	3	4	0	4098808	QN : Did the Red Sox wear numbers on their backs in 1984 ?	2383	back.n	119	Body_parts	MANUAL	6533108	43	47	JKR	backs
185	23578	1	5	0	4098809	ID:LCC-M-10 .	null	null	null	null	UNANN	6531550	null	null	null	null
185	23578	2	5	0	4098810	Goldstein was born on Sept. 23, 1922 , in Denver and died in Chicago on June 20, 1944 .	null	null	null	null	UNANN	6531551	null	null	null	null
185	23578	2	5	0	4098810	Goldstein was born on Sept. 23, 1922 , in Denver and died in Chicago on June 20, 1944 .	9791	born.v	793	Being_born	MANUAL	6533104	14	17	JKR	born
185	23578	2	5	0	4098810	Goldstein was born on Sept. 23, 1922 , in Denver and died in Chicago on June 20, 1944 .	924	die.v	53	Death	MANUAL	6533105	53	56	JKR	died
185	23578	3	5	0	4098811	QN : Was Goldstein born in Chicago ?	null	null	null	null	UNANN	6531552	null	null	null	null
185	23578	3	5	0	4098811	QN : Was Goldstein born in Chicago ?	9791	born.v	793	Being_born	MANUAL	6533106	19	22	JKR	born
185	23578	1	6	0	4098812	ID:LCC-M-13 .	null	null	null	null	UNANN	6531553	null	null	null	null
185	23578	2	6	0	4098813	Walden thinks Lukas-trained Grand Slam , who is 4 for 4 at Belmont and 0 for 4 elsewhere , must be respected because of that statistic .	null	null	null	null	UNANN	6531554	null	null	null	null
185	23578	2	6	0	4098813	Walden thinks Lukas-trained Grand Slam , who is 4 for 4 at Belmont and 0 for 4 elsewhere , must be respected because of that statistic .	11959	think.v	1412	Opinion	MANUAL	6533102	7	12	JKR	thinks
185	23578	2	6	0	4098813	Walden thinks Lukas-trained Grand Slam , who is 4 for 4 at Belmont and 0 for 4 elsewhere , must be respected because of that statistic .	8502	respect.v	28	Judgment	MANUAL	6533103	99	107	JKR	respected
185	23578	3	6	0	4098814	QN : Does Walden think Grand Slam deserves respect ?	null	null	null	null	UNANN	6531555	null	null	null	null
185	23578	3	6	0	4098814	QN : Does Walden think Grand Slam deserves respect ?	11959	think.v	1412	Opinion	MANUAL	6533099	17	21	JKR	think
185	23578	3	6	0	4098814	QN : Does Walden think Grand Slam deserves respect ?	8311	deserve.v	541	Deserving	MANUAL	6533100	34	41	JKR	deserves
185	23578	3	6	0	4098814	QN : Does Walden think Grand Slam deserves respect ?	8501	respect.n	28	Judgment	MANUAL	6533101	43	49	JKR	respect
185	23578	1	7	0	4098815	ID:LCC-M-14 .	null	null	null	null	UNANN	6531556	null	null	null	null
185	23578	2	7	0	4098816	Lehr has become a major force on the Trojans ' pitching staff , despite the fact that his pitching career at this level is still in its infancy .	null	null	null	null	UNANN	6531557	null	null	null	null
185	23578	2	7	0	4098816	Lehr has become a major force on the Trojans ' pitching staff , despite the fact that his pitching career at this level is still in its infancy .	18221	become.v	2971	Becoming	MANUAL	6533095	9	14	JKR	become
185	23578	2	7	0	4098816	Lehr has become a major force on the Trojans ' pitching staff , despite the fact that his pitching career at this level is still in its infancy .	11801	level.n	1377	Rank	MANUAL	6533096	114	118	JKR	level
185	23578	2	7	0	4098816	Lehr has become a major force on the Trojans ' pitching staff , despite the fact that his pitching career at this level is still in its infancy .	956	pitch.v	55	Cause_motion	MANUAL	6533097	90	97	JKR	pitching
185	23578	2	7	0	4098816	Lehr has become a major force on the Trojans ' pitching staff , despite the fact that his pitching career at this level is still in its infancy .	11771	staff.n	323	Employing	MANUAL	6533098	56	60	JKR	staff
185	23578	3	7	0	4098817	QN : Has Lehr had a short pitching career ?	null	null	null	null	UNANN	6531558	null	null	null	null
185	23578	3	7	0	4098817	QN : Has Lehr had a short pitching career ?	1723	short.a	79	Duration_description	MANUAL	6533093	20	24	JKR	short
