corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	null	null	null	null	UNANN	6773829	null	null	null	null
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	18625	oven.n	421	Artifact	MANUAL	6774030	103	106	CFB	oven
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	null	null	null	null	UNANN	6773830	null	null	null	null
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	18625	oven.n	421	Artifact	MANUAL	6774031	40	43	CFB	oven
246	25739	3	1	0	4217005	Controlled stress relief can be done during manufacturing by heat-treating the parts in an oven , followed by gradual coolingin effect annealing the stresses .	null	null	null	null	UNANN	6773831	null	null	null	null
246	25739	4	1	0	4217006	It is also frequently used for cleaning ovens and soaking items to loosen baked-on grime .	null	null	null	null	UNANN	6773832	null	null	null	null
246	25739	5	1	0	4217007	In what is now the Southwestern United States , they also created ovens made of adobe called hornos in which to bake items such as breads made from cornmeal and in other parts of America , made ovens out of dug pits .	null	null	null	null	UNANN	6773833	null	null	null	null
246	25739	5	1	0	4217007	In what is now the Southwestern United States , they also created ovens made of adobe called hornos in which to bake items such as breads made from cornmeal and in other parts of America , made ovens out of dug pits .	18625	oven.n	421	Artifact	MANUAL	6774032	66	70	CFB	ovens
246	25739	6	1	0	4217008	In what is now the Southwestern United States , they also created ovens made of adobe called hornos in which to bake items such as breads made from cornmeal and in other parts of America , made ovens out of dug pits .	null	null	null	null	UNANN	6773834	null	null	null	null
246	25739	7	1	0	4217009	Pizza -- made with very thin , and sometimes thick , high-rising doughs , with or without cheese , cooked in the oven or ' 'a la piedra ''	null	null	null	null	UNANN	6773835	null	null	null	null
246	25739	8	1	0	4217010	( on a stone oven ) , and stuffed with numerous ingredients - is a dish which can be found in nearly every corner of the country .	null	null	null	null	UNANN	6773836	null	null	null	null
246	25739	9	1	0	4217011	Empanadas are indibn sized and closed savoury pastries which may be fried or baked in the oven and are generally eaten with the hands .	null	null	null	null	UNANN	6773837	null	null	null	null
246	25739	10	1	0	4217012	Next comes a layer of plenty of soil , thus turning the arrangement into a genuine pressure oven .	null	null	null	null	UNANN	6773838	null	null	null	null
246	25739	11	1	0	4217013	They may also enlarge or mark dials on devices such as ovens and thermostats to make them usable .	null	null	null	null	UNANN	6773839	null	null	null	null
246	25739	1	2	0	4217014	It could also be produced by burning the remains of the crushed grapes , which were collected and dried in an oven .	null	null	null	null	UNANN	6773840	null	null	null	null
246	25739	2	2	0	4217015	Most other anthropologists , however , oppose Wrangham , stating that archeological evidence suggests that cooking fires began in earnest only c.250,000 years ago , when ancient hearths , earth ovens , burnt animal bones , and flint appear across Europe and the Middle East .	null	null	null	null	UNANN	6773841	null	null	null	null
246	25739	2	2	0	4217015	Most other anthropologists , however , oppose Wrangham , stating that archeological evidence suggests that cooking fires began in earnest only c.250,000 years ago , when ancient hearths , earth ovens , burnt animal bones , and flint appear across Europe and the Middle East .	18625	oven.n	421	Artifact	MANUAL	6774033	194	198	CFB	ovens
246	25739	3	2	0	4217016	The ceiling openings also served as the only source of ventilation , allowing smoke from the houses ' open hearths and ovens to escape .	null	null	null	null	UNANN	6773842	null	null	null	null
246	25739	4	2	0	4217017	These were usually on the south wall of the room , as were cooking hearths and ovens .	null	null	null	null	UNANN	6773843	null	null	null	null
246	25739	5	2	0	4217018	In later periods , large communal ovens appear to have been built on these rooftops .	null	null	null	null	UNANN	6773844	null	null	null	null
246	25739	5	2	0	4217018	In later periods , large communal ovens appear to have been built on these rooftops .	18625	oven.n	421	Artifact	MANUAL	6774034	34	38	CFB	ovens
246	25739	6	2	0	4217019	In an oven , air is passed through a bed of coke .	null	null	null	null	UNANN	6773845	null	null	null	null
246	25739	7	2	0	4217020	An electric or solar oven would melt the materials .	null	null	null	null	UNANN	6773846	null	null	null	null
246	25739	8	2	0	4217021	Heating the disc in a microwave oven for 1015 seconds effectively destroys the data layer by causing arcing in the metal reflective layer , but this same arcing may cause damage or excessive wear to the microwave oven .	null	null	null	null	UNANN	6773847	null	null	null	null
246	25739	8	2	0	4217021	Heating the disc in a microwave oven for 1015 seconds effectively destroys the data layer by causing arcing in the metal reflective layer , but this same arcing may cause damage or excessive wear to the microwave oven .	18625	oven.n	421	Artifact	MANUAL	6774035	32	35	CFB	oven
246	25739	9	2	0	4217022	Thus a cake made with butter or eggs instead of water is far denser after removal from the oven .	null	null	null	null	UNANN	6773848	null	null	null	null
246	25739	10	2	0	4217023	Counters are useful for digital clocks and timers , and in oven timers , VCR clocks , etc .	null	null	null	null	UNANN	6773849	null	null	null	null
246	25739	1	3	0	4217024	Historically cookies were small spoonfuls of cake batter placed in the oven to test the temperature .	null	null	null	null	UNANN	6773850	null	null	null	null
246	25739	2	3	0	4217025	The apparatus consists of an oven in which the compound to be distilled is placed , a receiving portion which is outside of the oven , and a means of rotating the sample .	null	null	null	null	UNANN	6773851	null	null	null	null
246	25739	3	3	0	4217026	Under the Nazi 's JA Topf and Sons supplied specially developed crematoria , ovens and associated plant to the death camps at Auschwitz-Birkenau and Mauthausen .	null	null	null	null	UNANN	6773852	null	null	null	null
246	25739	4	3	0	4217027	On 27 January 2011 a memorial and museum dedicated to the Holocaust victims killed using Topf ovens was opened at the former company premises in Erfurt .	null	null	null	null	UNANN	6773853	null	null	null	null
246	25739	5	3	0	4217028	In 1920 Albert Hull developed the magnetron which would eventually lead to the development of the microwave oven in 1946 by Percy Spencer .	null	null	null	null	UNANN	6773854	null	null	null	null
246	25739	6	3	0	4217029	Volumetric heating , as used by microwave ovens , transfers energy through the material electromagnetically , not as a thermal heat flux .	null	null	null	null	UNANN	6773855	null	null	null	null
246	25739	7	3	0	4217030	When active , the average microwave oven is powerful enough to cause interference at close range with poorly shielded electromagnetic fields such as those found in mobile medical devices and cheap consumer electronics .	null	null	null	null	UNANN	6773856	null	null	null	null
246	25739	8	3	0	4217031	Different cuisines will use different types of ovens ; for example , Indian culture uses a Tandoor oven , which is a cylindrical clay oven which operates at a single high temperature .	null	null	null	null	UNANN	6773857	null	null	null	null
246	25739	8	3	0	4217031	Different cuisines will use different types of ovens ; for example , Indian culture uses a Tandoor oven , which is a cylindrical clay oven which operates at a single high temperature .	18625	oven.n	421	Artifact	MANUAL	6774036	134	137	CFB	oven
246	25739	9	3	0	4217032	Different cuisines will use different types of ovens ; for example , Indian culture uses a Tandoor oven , which is a cylindrical clay oven which operates at a single high temperature .	null	null	null	null	UNANN	6773858	null	null	null	null
246	25739	10	3	0	4217033	Different cuisines will use different types of ovens ; for example , Indian culture uses a Tandoor oven , which is a cylindrical clay oven which operates at a single high temperature .	null	null	null	null	UNANN	6773859	null	null	null	null
246	25739	1	4	0	4217034	Western kitchens use variable temperature convection ovens , conventional ovens , toaster ovens , or non-radiant heat ovens like the microwave oven .	null	null	null	null	UNANN	6773860	null	null	null	null
246	25739	2	4	0	4217035	Western kitchens use variable temperature convection ovens , conventional ovens , toaster ovens , or non-radiant heat ovens like the microwave oven .	null	null	null	null	UNANN	6773861	null	null	null	null
246	25739	3	4	0	4217036	Western kitchens use variable temperature convection ovens , conventional ovens , toaster ovens , or non-radiant heat ovens like the microwave oven .	null	null	null	null	UNANN	6773862	null	null	null	null
246	25739	4	4	0	4217037	Western kitchens use variable temperature convection ovens , conventional ovens , toaster ovens , or non-radiant heat ovens like the microwave oven .	null	null	null	null	UNANN	6773863	null	null	null	null
246	25739	5	4	0	4217038	Western kitchens use variable temperature convection ovens , conventional ovens , toaster ovens , or non-radiant heat ovens like the microwave oven .	null	null	null	null	UNANN	6773864	null	null	null	null
246	25739	6	4	0	4217039	They carry the same variations of fuel types as the ovens mentioned above .	null	null	null	null	UNANN	6773865	null	null	null	null
246	25739	7	4	0	4217040	Eighth , new techniques were embraced and modern equipment was often used ; Bocuse even used microwave ovens .	null	null	null	null	UNANN	6773866	null	null	null	null
246	25739	8	4	0	4217041	Virtually all Canadian ovens make legal use of the Fahrenheit scale .	null	null	null	null	UNANN	6773867	null	null	null	null
246	25739	9	4	0	4217042	Cooking instructions on some ( but not all ) packaged food retain dual temperature scales for the benefit of consumers using older ovens , and dual-unit thermometers are readily available .	null	null	null	null	UNANN	6773868	null	null	null	null
246	25739	10	4	0	4217043	Examples of CDRH-regulated devices include cellular phones , airport baggage screening equipment , television receivers , microwave ovens , tanning booths , and laser products .	null	null	null	null	UNANN	6773869	null	null	null	null
246	25739	1	5	0	4217044	All characters in the main cast are NBC ( and therefore GE ) employees , and one character , Jack Donaghy ( Alec Baldwin ) is portrayed as having risen through the ranks of GE management to become Vice President of NBC 's East Coast operations through the company 's microwave oven division .	null	null	null	null	UNANN	6773870	null	null	null	null
246	25739	2	5	0	4217045	A possible explanation would be that the cyanide in the cakes had vaporized due to the high temperatures during the baking in the oven .	null	null	null	null	UNANN	6773871	null	null	null	null
246	25739	3	5	0	4217046	The Snakes and Arrows Tour prominently featured three Henhouse brand rotisserie chicken ovens on stage complete with an attendant in a chef 's hat and apron to `` tend '' the chickens during shows .	null	null	null	null	UNANN	6773872	null	null	null	null
246	25739	4	5	0	4217047	Written in Cuneiform script , tablets were inscribed whilst the clay was moist , and baked hard in an oven or by the heat of the sun .	null	null	null	null	UNANN	6773873	null	null	null	null
246	25739	5	5	0	4217048	Before serving it , ''jambon '' will be kept in frequently changed water for about 24 hours to reduce salt , then it will be put on a pan , and covered with a thick layer of dough , and ultimately cooked in an oven for at least 3 hours .	null	null	null	null	UNANN	6773874	null	null	null	null
246	25739	6	5	0	4217049	The new town also included shops , schools , mills , a granary , a hotel , library , distilleries , breweries , a brick kiln , pottery ovens , barn , stables , storehouses , and two churches , one of which was brick .	null	null	null	null	UNANN	6773875	null	null	null	null
246	25739	7	5	0	4217050	In Indiana , Harmonists did their baking in communal ovens , so stoves could be substituted for fireplaces .	null	null	null	null	UNANN	6773876	null	null	null	null
246	25739	8	5	0	4217051	Because of this choice of frequency band , 802.11b and g equipment may occasionally suffer interference from microwave ovens , cordless telephones and Bluetooth devices .	null	null	null	null	UNANN	6773877	null	null	null	null
246	25739	9	5	0	4217052	Devices operating in the 2.4 and nbsp ; GHz range include microwave ovens , Bluetooth devices , baby monitors , cordless telephones and some amateur radio equipment .	null	null	null	null	UNANN	6773878	null	null	null	null
246	25739	10	5	0	4217053	In these applications , infrared heaters replace convection ovens and contact heating .	null	null	null	null	UNANN	6773879	null	null	null	null
246	25739	1	6	0	4217054	Examples of applications in these bands include radio-frequency process heating , microwave ovens , and medical diathermy machines .	null	null	null	null	UNANN	6773880	null	null	null	null
246	25739	2	6	0	4217055	For many people , the most commonly encountered ISM device is the home microwave oven operating at 2.45 and nbsp ; GHz.	null	null	null	null	UNANN	6773881	null	null	null	null
246	25739	3	6	0	4217056	The use of dishes , serving utensils , and ovens may make food ''treif '' that would otherwise be kosher .	null	null	null	null	UNANN	6773882	null	null	null	null
246	25739	4	6	0	4217057	The stone would then be placed into a hot oven where it would be heated until it turned deep red , a colour highly prized by people of the Indus Valley .	null	null	null	null	UNANN	6773883	null	null	null	null
246	25739	5	6	0	4217058	He also claims to have invented the microwave oven .	null	null	null	null	UNANN	6773884	null	null	null	null
246	25739	6	6	0	4217059	On the programme , he mentioned how he had a claim for inventing the microwave oven .	null	null	null	null	UNANN	6773885	null	null	null	null
246	25739	7	6	0	4217060	The material is normally dark to black rocks , yellow and reddish materials , and is used in some construction for their refractive characteristics ( as well as used in the construction of blast ovens ) .	null	null	null	null	UNANN	6773886	null	null	null	null
246	25739	8	6	0	4217061	Microwaves are also employed in microwave ovens and in radar technology .	null	null	null	null	UNANN	6773887	null	null	null	null
246	25739	9	6	0	4217062	These devices operate on different principles from low-frequency vacuum tubes , using the ballistic motion of electrons in a vacuum under the influence of controlling electric or magnetic fields , and include the magnetron ( used in microwave ovens ) , klystron , traveling-wave tube ( TWT ) , and gyrotron .	null	null	null	null	UNANN	6773888	null	null	null	null
246	25739	10	6	0	4217063	In the vapor phase , isolated water molecules absorb at around 22 and nbsp ; GHz , almost ten times the frequency of the microwave oven .	null	null	null	null	UNANN	6773889	null	null	null	null
246	25739	1	7	0	4217064	It can include tacos , quesadillas , pambazos , tamales , huaraches and food not suitable to cook at home including barbacoa , carnitas and since many homes in Mexico do not have ovens , roasted chicken .	null	null	null	null	UNANN	6773890	null	null	null	null
