corpID	docID	sentNo	paragNo	aPos	ID	text	luID	luName	frameID	frameName	status	aID	start	end	cBy	target
246	25735	1	1	0	4216631	When farmers became capable of producing food beyond the needs of their own families , others in their society were freed to devote themselves to projects other than food acquisition .	null	null	null	null	UNANN	6773415	null	null	null	null
246	25735	1	1	0	4216631	When farmers became capable of producing food beyond the needs of their own families , others in their society were freed to devote themselves to projects other than food acquisition .	7501	acquisition	179	Getting	MANUAL	6774114	171	181	MJE	acquisition
246	25735	2	1	0	4216632	For the time being , the biggest share of these investments is concentrated in Portugal where the Angolan presence ( including that of the family of the state president ) in banks as well as in the domais of energy , telecommunications , and mass media has become notable , as has the acquisition of vinyards and orchards as well as of touristic enterprises .	null	null	null	null	UNANN	6773416	null	null	null	null
246	25735	3	1	0	4216633	In the early years of this century the chronically high inflation was brought under control and this led to the launch of a new currency , the new Azerbaijani manat , on January 1, 2006 , to cement the acquisition of the economic reforms and erase the vestiges of an unstable economy .	null	null	null	null	UNANN	6773417	null	null	null	null
246	25735	4	1	0	4216634	Glvez ' actions led to the Spanish acquisition of East and West Florida in the peace settlement , denied the British the opportunity of encircling the American rebels from the south , and kept open a vital conduit for supplies to the American frontier .	null	null	null	null	UNANN	6773418	null	null	null	null
246	25735	4	1	0	4216634	Glvez ' actions led to the Spanish acquisition of East and West Florida in the peace settlement , denied the British the opportunity of encircling the American rebels from the south , and kept open a vital conduit for supplies to the American frontier .	7501	acquisition	179	Getting	MANUAL	6774117	35	45	MJE	acquisition
246	25735	5	1	0	4216635	Except for the French acquisition of Tobago , sovereignty in the West Indies was returned to the ''status quo ante bellum '' in the peace of 1783 .	null	null	null	null	UNANN	6773419	null	null	null	null
246	25735	5	1	0	4216635	Except for the French acquisition of Tobago , sovereignty in the West Indies was returned to the ''status quo ante bellum '' in the peace of 1783 .	7501	acquisition	179	Getting	MANUAL	6774116	22	32	MJE	acquisition
246	25735	6	1	0	4216636	Later acquisitions increased this to 175 acres .	null	null	null	null	UNANN	6773420	null	null	null	null
246	25735	7	1	0	4216637	Causes include controversy over admitting Missouri as a slave state in 1820 , the acquisition of Texas as a slave state in 1845 and the status of slavery in western territories won as a result of the MexicanAmerican War and the resulting Compromise of 1850 .	null	null	null	null	UNANN	6773421	null	null	null	null
246	25735	8	1	0	4216638	The transaction will also help finance ArmRosGazprom 's acquisition of the Hrazdan electricity generating plants fifth power bloc ( Hrazdan-5 ) , the leading unit in the country .	null	null	null	null	UNANN	6773422	null	null	null	null
246	25735	9	1	0	4216639	A sufficiently powerful natural language processing system would enable natural language user interfaces and the acquisition of knowledge directly from human-written sources , such as Internet texts .	null	null	null	null	UNANN	6773423	null	null	null	null
246	25735	10	1	0	4216640	Like many other cross-channel linguistic acquisitions , many Britons readily took this up and followed this rule themselves , while the Americans took a simpler rule and applied it rigorously .	null	null	null	null	UNANN	6773424	null	null	null	null
246	25735	1	2	0	4216641	Research on acquisition of pronouns in ASL has shown that children do not always take advantage of the iconic properties of signs when interpreting their meaning .	null	null	null	null	UNANN	6773425	null	null	null	null
246	25735	2	2	0	4216642	This is a similar finding to research in oral languages on pronoun acquisition .	null	null	null	null	UNANN	6773426	null	null	null	null
246	25735	3	2	0	4216643	The implementation of AES in products intended to protect national security systems and/or information must be reviewed and certified by NSA prior to their acquisition and use .	null	null	null	null	UNANN	6773427	null	null	null	null
246	25735	4	2	0	4216644	This reform greatly increased Rome 's net revenue from its territorial acquisitions , stabilized its flow , and regularized the financial relationship between Rome and the provinces , rather than provoking fresh resentments with each new arbitrary exaction of tribute .	null	null	null	null	UNANN	6773428	null	null	null	null
246	25735	4	2	0	4216644	This reform greatly increased Rome 's net revenue from its territorial acquisitions , stabilized its flow , and regularized the financial relationship between Rome and the provinces , rather than provoking fresh resentments with each new arbitrary exaction of tribute .	7501	acquisition	179	Getting	MANUAL	6774118	71	82	MJE	acquisitions
246	25735	5	2	0	4216645	Its coastal acquisition may have been one reason yellow amber came to be designated by the same term as ambergris .	null	null	null	null	UNANN	6773429	null	null	null	null
246	25735	5	2	0	4216645	Its coastal acquisition may have been one reason yellow amber came to be designated by the same term as ambergris .	7501	acquisition	179	Getting	MANUAL	6774115	12	22	MJE	acquisition
246	25735	6	2	0	4216646	He noted that learning was not about the acquisition of facts but the development of a reflective state of mind .	null	null	null	null	UNANN	6773430	null	null	null	null
246	25735	7	2	0	4216647	One view , especially held in evolutionary psychology , is that the presence of venomous spiders led to the evolution of a fear of spiders or made acquisition of a fear of spiders especially easy .	null	null	null	null	UNANN	6773431	null	null	null	null
246	25735	8	2	0	4216648	Major acquisitions include the purchase of technology news blog TechCrunch in September 2010 , and on February 7, 2011 , the purchase of The Huffington Post .	null	null	null	null	UNANN	6773432	null	null	null	null
246	25735	9	2	0	4216649	This action followed several advertising acquisitions , most notably Advertising.com , and highlighted the company 's new focus on advertising-driven business models .	null	null	null	null	UNANN	6773433	null	null	null	null
246	25735	10	2	0	4216650	Under Armstrongs leadership , AOL began taking steps in a new business direction , marked by a series of acquisitions .	null	null	null	null	UNANN	6773434	null	null	null	null
246	25735	1	3	0	4216651	On June 11, 2009 , AOL had already announced the acquisition of Patch Media , a network of community-specific news and information sites that focuses on individual towns and communities .	null	null	null	null	UNANN	6773435	null	null	null	null
246	25735	2	3	0	4216652	On January 31, 2011 , AOL announced the acquisition of European video distribution network , goviral .	null	null	null	null	UNANN	6773436	null	null	null	null
246	25735	3	3	0	4216653	Shortly after the acquisition was announced , Huffingtonpost.com co-founder Arianna Huffington replaced AOL Content Chief David Eun , assuming the role of President and Editor-in-Chief of the AOL Huffington Post Media Group .	null	null	null	null	UNANN	6773437	null	null	null	null
246	25735	4	3	0	4216654	On March 15, 2012 , AOL announced the acquisition of Hipster , a mobile photo sharing app for an undisclosed amount .	null	null	null	null	UNANN	6773438	null	null	null	null
246	25735	5	3	0	4216655	The last and principal acquisition was that of Toftfield ( afterwards named Huntlyburn ) , purchased in 1817 .	null	null	null	null	UNANN	6773439	null	null	null	null
246	25735	6	3	0	4216656	But an even bigger facility would be needed for the mammoth rocket required for the manned lunar mission , so land acquisition was started in July 1961 for a Launch Operations Center ( LOC ) immediately north of Canaveral at Merritt Island .	null	null	null	null	UNANN	6773440	null	null	null	null
246	25735	7	3	0	4216657	On January 17, 2008 , NYSE Euronext announced it would acquire the AMEX for $260 million in stock ; on October 1, 2008 , NYSE Euronext completed the acquisition .	null	null	null	null	UNANN	6773441	null	null	null	null
246	25735	8	3	0	4216658	His refusal to continue his campaigns deeper into India prevented a clash with the East India Company and allowed them to continue to acquire power and influence after their acquisition of Bengal in 1757 .	null	null	null	null	UNANN	6773442	null	null	null	null
246	25735	9	3	0	4216659	Acquired resistance results from a mutation in the bacterial chromosome or the acquisition of extra-chromosomal DNA .	null	null	null	null	UNANN	6773443	null	null	null	null
246	25735	10	3	0	4216660	The acquisition of valuable and extensive property , therefore , necessarily requires the establishment of civil government .	null	null	null	null	UNANN	6773444	null	null	null	null
246	25735	1	4	0	4216661	But as the necessity of civil government gradually grows up with the acquisition of valuable property , so the principal causes which naturally introduce subordination gradually grow up with the growth of that valuable property .	null	null	null	null	UNANN	6773445	null	null	null	null
246	25735	2	4	0	4216662	It may take the form of a spontaneous or induced genetic mutation , or the acquisition of resistance genes from other bacterial species by horizontal gene transfer via conjugation , transduction , or transformation .	null	null	null	null	UNANN	6773446	null	null	null	null
246	25735	2	4	0	4216662	It may take the form of a spontaneous or induced genetic mutation , or the acquisition of resistance genes from other bacterial species by horizontal gene transfer via conjugation , transduction , or transformation .	7501	acquisition	179	Getting	MANUAL	6773505	75	85	CFB	acquisition
246	25735	3	4	0	4216663	Research has shown the bacterial protein LexA may play a key role in the acquisition of bacterial mutations giving resistance to quinolones and rifampicin. aeruginosa '' isolates requires several genetic events that include acquisition of different mutations and/or horizontal transfer of antibiotic resistance genes. aeruginosa '' strains , producing chronic infections , whereas the clustering of several different antibiotic resistance genes in integrons favours the concerted acquisition of antibiotic resistance determinants .	null	null	null	null	UNANN	6773447	null	null	null	null
246	25735	4	4	0	4216664	This acquisition added 3D technology and expertise to the Adobe Intelligent Document Platform .	null	null	null	null	UNANN	6773448	null	null	null	null
246	25735	4	4	0	4216664	This acquisition added 3D technology and expertise to the Adobe Intelligent Document Platform .	7503	acquisition	179	Getting	UNANN	6773625	null	null	null	null
246	25735	4	4	0	4216664	This acquisition added 3D technology and expertise to the Adobe Intelligent Document Platform .	7503	acquisition	179	Getting	UNANN	6773625	5	15	HPh	acquisition
246	25735	5	4	0	4216665	Augustine stressed the importance of showing this type of student the difference between `` having words and having understanding , '' and of helping the student to remain humble with his acquisition of knowledge .	null	null	null	null	UNANN	6773449	null	null	null	null
246	25735	6	4	0	4216666	This imagery is used for everything from navigational aids , search and rescue , and target acquisition .	null	null	null	null	UNANN	6773450	null	null	null	null
246	25735	7	4	0	4216667	IESA acquired a 62% controlling interest in GT Interactive in 1999 , and renamed it '''Infogrames , Inc. ''' Following IESA 's acquisition of Hasbro Interactive , Infogrames, Inc. intermittently published Atari branded titles for Infogrames Interactive .	null	null	null	null	UNANN	6773451	null	null	null	null
246	25735	8	4	0	4216668	In 2003 , Infogrames Inc. licensed the Atari name and logo from Atari Interactive and changed its name to Atari Inc. On October 11, 2008 , Infogrames completed its acquisition of Atari, Inc. , making it a wholly owned subsidiary .	null	null	null	null	UNANN	6773452	null	null	null	null
246	25735	1	5	0	4216669	On October 11, 2008 , Infogrames completed its acquisition of Atari Inc. , making it a wholly owned subsidiary .	null	null	null	null	UNANN	6773453	null	null	null	null
246	25735	2	5	0	4216670	Namco Bandai has purchased a 34% stake in Atari Europe on May 14, 2009 , paving the way for its acquisition from Infogrames .	null	null	null	null	UNANN	6773454	null	null	null	null
246	25735	3	5	0	4216671	The acquisition never developed , as the company was badly hit by the economic contraction of the early 1980s .	null	null	null	null	UNANN	6773455	null	null	null	null
246	25735	4	5	0	4216672	Despite problems over the previous acquisition of AC Cars , Hayes saw the potential of the brand and the discussion resulted in Ford taking a share holding in September 1987 .	null	null	null	null	UNANN	6773456	null	null	null	null
246	25735	5	5	0	4216673	AMD announced the acquisition of ATI Technologies on July 24, 2006 .	null	null	null	null	UNANN	6773457	null	null	null	null
246	25735	6	5	0	4216674	As the company completed the acquisition of ATI Technologies in 2006 , the firm gained the ATI design team for chipsets which previously designed the Radeon Xpress 200 and the Radeon Xpress 3200 chipsets .	null	null	null	null	UNANN	6773458	null	null	null	null
246	25735	7	5	0	4216675	The ATI acquisition included the Imageon and Xilleon product lines .	null	null	null	null	UNANN	6773459	null	null	null	null
246	25735	8	5	0	4216676	Responding to industry demands , Aon announced its new fee disclosure policy in 1999 , and the company reorganized to focus on buying personal line insurance firms and to integrate its acquisitions .	null	null	null	null	UNANN	6773460	null	null	null	null
246	25735	9	5	0	4216677	The acquisition offers companies a new way to address retiree medical insurance commitments .	null	null	null	null	UNANN	6773461	null	null	null	null
246	25735	10	5	0	4216678	For example a target acquisition element can send a message with target details which is automatically routed through the tactical and technical fire control elements to deliver firing data to the gun 's laying system and the gun automatically laid .	null	null	null	null	UNANN	6773462	null	null	null	null
