corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	1	1	5	8	bn:00000356n	http://dbpedia.org/resource/Home	http://babelnet.org/rdf/s00000356n	0.0	0.0	0.0	MCS
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	4	4	16	22	bn:00049248n	http://dbpedia.org/resource/Kitchen	http://babelnet.org/rdf/s00049248n	0.83870965	0.85714287	0.22096318	BABELFY
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	7	7	32	35	bn:00107879a		http://babelnet.org/rdf/s00107879a	0.0	0.0	0.0	MCS
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	8	8	37	40	bn:00068220n	http://dbpedia.org/resource/Roof	http://babelnet.org/rdf/s00068220n	1.0	0.2857143	0.028328612	BABELFY
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	11	11	50	58	bn:00085499v		http://babelnet.org/rdf/s00085499v	0.0	0.0	0.0	MCS
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	13	13	62	71	bn:00041816n	http://dbpedia.org/resource/Grindstone	http://babelnet.org/rdf/s00041816n	0.0	0.0	0.0	MCS
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	16	16	85	89	bn:00035361n	http://dbpedia.org/resource/Flour	http://babelnet.org/rdf/s00035361n	0.96	0.5714286	0.06798867	BABELFY
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	20	20	103	106	bn:00059829n	http://dbpedia.org/resource/Oven	http://babelnet.org/rdf/s00059829n	1.0	0.5714286	0.12464589	BABELFY
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	22	22	112	117	bn:00083041v		http://babelnet.org/rdf/s00083041v	0.0	0.0	0.0	MCS
246	25739	1	1	0	4217003	Each home had a kitchen with an open roof , which contained a grindstone for milling flour and a small oven for baking the bread .	24	24	123	127	bn:00012873n	http://dbpedia.org/resource/Bread	http://babelnet.org/rdf/s00012873n	0.98039216	0.71428573	0.14164306	BABELFY
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	0	0	0	8	bn:00046843n	http://dbpedia.org/resource/Inorganic_compound	http://babelnet.org/rdf/s00046843n	1.0	0.33333334	0.028301887	BABELFY
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	0	1	0	16	bn:00005917n	http://dbpedia.org/resource/Arsenic	http://babelnet.org/rdf/s00005917n	1.0	0.6666667	0.11320755	BABELFY
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	1	1	10	16	bn:15729014n		http://babelnet.org/rdf/s15729014n	0.0	0.0	0.0	MCS
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	4	4	26	30	bn:00084231v		http://babelnet.org/rdf/s00084231v	0.0	0.0	0.0	MCS
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	6	6	35	38	bn:00020517n	http://dbpedia.org/resource/Coke_(fuel)	http://babelnet.org/rdf/s00020517n	0.94736844	0.6666667	0.1273585	BABELFY
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	6	7	35	43	bn:15290116n		http://babelnet.org/rdf/s15290116n	0.0	0.0	0.0	MCS
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	7	7	40	43	bn:00059829n	http://dbpedia.org/resource/Oven	http://babelnet.org/rdf/s00059829n	1.0	0.44444445	0.06603774	BABELFY
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	8	8	45	53	bn:00030566n		http://babelnet.org/rdf/s00030566n	1.0	0.11111111	0.0023584906	BABELFY
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	9	9	55	64	bn:00082868v		http://babelnet.org/rdf/s00082868v	0.0	0.0	0.0	MCS
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	12	12	75	81	bn:00072307n		http://babelnet.org/rdf/s00072307n	0.0	0.0	0.0	MCS
246	25739	2	1	0	4217004	Inorganic arsenic is also found in coke oven emissions associated with the smelter industry .	13	13	83	90	bn:00046576n	http://dbpedia.org/resource/Industry	http://babelnet.org/rdf/s00046576n	1.0	0.8888889	0.26415095	BABELFY
246	25739	3	1	0	4217005	Controlled stress relief can be done during manufacturing by heat-treating the parts in an oven , followed by gradual coolingin effect annealing the stresses .	1	1	11	16	bn:00074633n	http://dbpedia.org/resource/Stress_(biology)	http://babelnet.org/rdf/s00074633n	0.7058824	0.33333334	0.1875	BABELFY
246	25739	3	1	0	4217005	Controlled stress relief can be done during manufacturing by heat-treating the parts in an oven , followed by gradual coolingin effect annealing the stresses .	1	2	11	23	bn:01904722n	http://dbpedia.org/resource/Stress_management	http://babelnet.org/rdf/s01904722n	1.0	0.22222222	0.125	BABELFY
246	25739	3	1	0	4217005	Controlled stress relief can be done during manufacturing by heat-treating the parts in an oven , followed by gradual coolingin effect annealing the stresses .	2	2	18	23	bn:00002848n		http://babelnet.org/rdf/s00002848n	0.0	0.0	0.0	MCS
246	25739	3	1	0	4217005	Controlled stress relief can be done during manufacturing by heat-treating the parts in an oven , followed by gradual coolingin effect annealing the stresses .	7	7	44	56	bn:00085678v		http://babelnet.org/rdf/s00085678v	1.0	0.11111111	0.0078125	BABELFY
