corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	0	0	0	2	bn:00000005n	http://dbpedia.org/resource/Tuple	http://babelnet.org/rdf/s00000005n	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	2	2	7	14	bn:00059139n	http://dbpedia.org/resource/Private_investigator	http://babelnet.org/rdf/s00059139n	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	3	3	16	21	bn:00044441n	http://dbpedia.org/resource/Sherlock_Holmes	http://babelnet.org/rdf/s00044441n	0.9677419	0.27272728	0.16100179	BABELFY
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	5	5	26	32	bn:00025863n		http://babelnet.org/rdf/s00025863n	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	13	13	59	62	bn:00084385v		http://babelnet.org/rdf/s00084385v	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	16	16	69	74	bn:00025863n		http://babelnet.org/rdf/s00025863n	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	22	22	95	105	bn:00115271r		http://babelnet.org/rdf/s00115271r	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	23	23	107	111	bn:00097247a		http://babelnet.org/rdf/s00097247a	1.0	0.09090909	0.0017889087	BABELFY
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	25	25	116	126	bn:00085435v		http://babelnet.org/rdf/s00085435v	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	27	27	132	135	bn:00103391a		http://babelnet.org/rdf/s00103391a	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	28	28	137	141	bn:00062759n	http://dbpedia.org/resource/Program_management	http://babelnet.org/rdf/s00062759n	1.0	0.09090909	0.0017889087	BABELFY
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	32	32	156	161	bn:00046516n	http://dbpedia.org/resource/Individual	http://babelnet.org/rdf/s00046516n	0.9925373	0.6363636	0.23792486	BABELFY
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	35	35	173	179	bn:00011276n	http://dbpedia.org/resource/Twinkling	http://babelnet.org/rdf/s00011276n	0.0	0.0	0.0	MCS
175	23832	1	1	0	4107169	One of Sherlock Holmes 's defects -- if , indeed , one may call it a defect -- was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment .	38	38	190	199	bn:00036761n		http://babelnet.org/rdf/s00036761n	1.0	0.09090909	0.0017889087	BABELFY
175	23832	2	1	0	4107170	Partly it came no doubt from his own masterful nature , which loved to dominate and surprise those who were around him .	2	2	10	13	bn:00085319v		http://babelnet.org/rdf/s00085319v	0.0	0.0	0.0	MCS
175	23832	2	1	0	4107170	Partly it came no doubt from his own masterful nature , which loved to dominate and surprise those who were around him .	4	4	18	22	bn:00028425n	http://dbpedia.org/resource/Doubt	http://babelnet.org/rdf/s00028425n	1.0	0.25	0.071428575	BABELFY
175	23832	2	1	0	4107170	Partly it came no doubt from his own masterful nature , which loved to dominate and surprise those who were around him .	8	8	37	45	bn:00100348a		http://babelnet.org/rdf/s00100348a	0.0	0.0	0.0	MCS
175	23832	2	1	0	4107170	Partly it came no doubt from his own masterful nature , which loved to dominate and surprise those who were around him .	9	9	47	52	bn:00057017n	http://dbpedia.org/resource/Nature	http://babelnet.org/rdf/s00057017n	1.0	0.75	0.64285713	BABELFY
175	23832	2	1	0	4107170	Partly it came no doubt from his own masterful nature , which loved to dominate and surprise those who were around him .	12	12	62	66	bn:00087646v		http://babelnet.org/rdf/s00087646v	1.0	0.25	0.071428575	BABELFY
175	23832	2	1	0	4107170	Partly it came no doubt from his own masterful nature , which loved to dominate and surprise those who were around him .	14	14	71	78	bn:00087151v		http://babelnet.org/rdf/s00087151v	1.0	0.25	0.071428575	BABELFY
175	23832	2	1	0	4107170	Partly it came no doubt from his own masterful nature , which loved to dominate and surprise those who were around him .	16	16	84	91	bn:00094627v		http://babelnet.org/rdf/s00094627v	0.0	0.0	0.0	MCS
175	23832	3	1	0	4107171	Partly also from his professional caution , which urged him never to take any chances .	4	4	21	32	bn:00109071a		http://babelnet.org/rdf/s00109071a	1.0	1.0	0.5	BABELFY
175	23832	3	1	0	4107171	Partly also from his professional caution , which urged him never to take any chances .	5	5	34	40	bn:00016863n		http://babelnet.org/rdf/s00016863n	0.0	0.0	0.0	MCS
175	23832	3	1	0	4107171	Partly also from his professional caution , which urged him never to take any chances .	8	8	50	54	bn:00082418v		http://babelnet.org/rdf/s00082418v	1.0	1.0	0.5	BABELFY
175	23832	3	1	0	4107171	Partly also from his professional caution , which urged him never to take any chances .	14	14	78	84	bn:00017623n		http://babelnet.org/rdf/s00017623n	0.0	0.0	0.0	MCS
175	23832	4	1	0	4107172	The result , however , was very trying for those who were acting as his agents and assistants .	1	1	4	9	bn:00004452n		http://babelnet.org/rdf/s00004452n	0.0	0.0	0.0	MCS
175	23832	4	1	0	4107172	The result , however , was very trying for those who were acting as his agents and assistants .	7	7	32	37	bn:00082844v		http://babelnet.org/rdf/s00082844v	1.0	0.5	0.27027026	BABELFY
175	23832	4	1	0	4107172	The result , however , was very trying for those who were acting as his agents and assistants .	12	12	58	63	bn:00082285v		http://babelnet.org/rdf/s00082285v	0.75	0.75	0.4054054	BABELFY
175	23832	4	1	0	4107172	The result , however , was very trying for those who were acting as his agents and assistants .	15	15	72	77	bn:00001972n		http://babelnet.org/rdf/s00001972n	0.0	0.0	0.0	MCS
175	23832	4	1	0	4107172	The result , however , was very trying for those who were acting as his agents and assistants .	17	17	83	92	bn:00006523n		http://babelnet.org/rdf/s00006523n	1.0	0.25	0.027027028	BABELFY
175	23832	5	1	0	4107173	I had often suffered under it , but never more so than during that long drive in the darkness .	3	3	12	19	bn:00094576v		http://babelnet.org/rdf/s00094576v	1.0	0.5	0.16666667	BABELFY
175	23832	5	1	0	4107173	I had often suffered under it , but never more so than during that long drive in the darkness .	14	14	67	70	bn:00106124a		http://babelnet.org/rdf/s00106124a	0.0	0.0	0.0	MCS
175	23832	5	1	0	4107173	I had often suffered under it , but never more so than during that long drive in the darkness .	14	15	67	76	bn:00527022n	http://dbpedia.org/resource/Long_drive	http://babelnet.org/rdf/s00527022n	1.0	0.5	0.33333334	BABELFY
175	23832	5	1	0	4107173	I had often suffered under it , but never more so than during that long drive in the darkness .	15	15	72	76	bn:00028777n		http://babelnet.org/rdf/s00028777n	0.0	0.0	0.0	MCS
175	23832	5	1	0	4107173	I had often suffered under it , but never more so than during that long drive in the darkness .	15	16	72	79	bn:00028790n	http://dbpedia.org/resource/Drive-in	http://babelnet.org/rdf/s00028790n	0.0	0.0	0.0	MCS
