corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
205	23736	1	1	0	4102784	Thoughts about Security of Principal Squads	0	0	0	7	bn:00017339n	http://dbpedia.org/resource/Thought	http://babelnet.org/rdf/s00017339n	1.0	0.5	0.083333336	BABELFY
205	23736	1	1	0	4102784	Thoughts about Security of Principal Squads	2	2	15	22	bn:00070219n		http://babelnet.org/rdf/s00070219n	0.0	0.0	0.0	MCS
205	23736	1	1	0	4102784	Thoughts about Security of Principal Squads	4	4	27	35	bn:00064422n		http://babelnet.org/rdf/s00064422n	0.0	0.0	0.0	MCS
205	23736	1	1	0	4102784	Thoughts about Security of Principal Squads	5	5	37	42	bn:00073698n	http://dbpedia.org/resource/Squad	http://babelnet.org/rdf/s00073698n	0.0	0.0	0.0	MCS
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	0	0	0	5	bn:01193643n	http://dbpedia.org/resource/Praise	http://babelnet.org/rdf/s01193643n	0.9	0.375	0.071428575	BABELFY
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	1	1	7	11	bn:00002807n	http://dbpedia.org/resource/Allah	http://babelnet.org/rdf/s00002807n	1.0	0.375	0.14285715	BABELFY
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	3	3	17	20	bn:00093287v		http://babelnet.org/rdf/s00093287v	0.0	0.0	0.0	MCS
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	4	4	22	28	bn:00084087v		http://babelnet.org/rdf/s00084087v	1.0	0.125	0.007936508	BABELFY
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	7	7	40	47	bn:00083369v		http://babelnet.org/rdf/s00083369v	0.0	0.0	0.0	MCS
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	9	9	54	61	bn:00070219n		http://babelnet.org/rdf/s00070219n	0.0	0.0	0.0	MCS
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	9	11	54	71	bn:03879466n	http://dbpedia.org/resource/Security_and_Peace	http://babelnet.org/rdf/s03879466n	1.0	0.25	0.031746034	BABELFY
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	11	11	67	71	bn:00061149n	http://dbpedia.org/resource/Peace	http://babelnet.org/rdf/s00061149n	0.0	0.0	0.0	MCS
205	23736	1	2	0	4102785	Praise Allah who said provide those who believed with security and peace be upon our prophet .	15	15	85	91	bn:00064759n	http://dbpedia.org/resource/Prophet	http://babelnet.org/rdf/s00064759n	0.90909094	0.5	0.15873016	BABELFY
205	23736	1	3	0	4102786	The enemy confronting our society falls in three categories : 1- Hostile intelligence organizations , such as the United States , Saudi Arabia , Egypt , Pakistan and the Jews 2- The straying group who are atheists and apostates 3- The existing environment .	1	1	4	8	bn:00030814n	http://dbpedia.org/resource/Enemy_combatant	http://babelnet.org/rdf/s00030814n	0.0	0.0	0.0	MCS
205	23736	1	3	0	4102786	The enemy confronting our society falls in three categories : 1- Hostile intelligence organizations , such as the United States , Saudi Arabia , Egypt , Pakistan and the Jews 2- The straying group who are atheists and apostates 3- The existing environment .	2	2	10	20	bn:00085595v		http://babelnet.org/rdf/s00085595v	0.9	0.125	6.9503434E-4	BABELFY
205	23736	1	3	0	4102786	The enemy confronting our society falls in three categories : 1- Hostile intelligence organizations , such as the United States , Saudi Arabia , Egypt , Pakistan and the Jews 2- The straying group who are atheists and apostates 3- The existing environment .	4	4	26	32	bn:00072566n	http://dbpedia.org/resource/Society	http://babelnet.org/rdf/s00072566n	0.0	0.0	0.0	MCS
205	23736	1	3	0	4102786	The enemy confronting our society falls in three categories : 1- Hostile intelligence organizations , such as the United States , Saudi Arabia , Egypt , Pakistan and the Jews 2- The straying group who are atheists and apostates 3- The existing environment .	5	5	34	38	bn:00087976v		http://babelnet.org/rdf/s00087976v	0.0	0.0	0.0	MCS
