corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
205	23713	1	1	0	4101370	IRAQ-POVERTY ( Washington )	2	2	15	24	bn:00003365n	http://dbpedia.org/resource/Washington,_D.C.	http://babelnet.org/rdf/s00003365n	0.0	0.0	0.0	MCS
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	0	0	0	2	bn:00397641n	http://dbpedia.org/resource/Strength_training	http://babelnet.org/rdf/s00397641n	0.75	0.18181819	0.005934718	BABELFY
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	2	2	6	9	bn:15545264n		http://babelnet.org/rdf/s15545264n	0.0	0.0	0.0	MCS
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	2	3	6	14	bn:03176553n	http://dbpedia.org/resource/Tony_Hall,_Baron_Hall_of_Birkenhead	http://babelnet.org/rdf/s03176553n	0.8	0.18181819	0.0039564786	BABELFY
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	3	3	11	14	bn:00042663n	http://dbpedia.org/resource/Hall	http://babelnet.org/rdf/s00042663n	0.0	0.0	0.0	MCS
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	9	9	28	32	bn:00087843v		http://babelnet.org/rdf/s00087843v	0.0	0.0	0.0	MCS
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	11	12	38	51	bn:00078931n	http://dbpedia.org/resource/United_Nations	http://babelnet.org/rdf/s00078931n	0.99435025	1.0	0.34817013	BABELFY
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	12	12	45	51	bn:00023236n	http://dbpedia.org/resource/State_(polity)	http://babelnet.org/rdf/s00023236n	0.8339768	0.8181818	0.21364985	BABELFY
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	14	14	56	60	bn:00082536v		http://babelnet.org/rdf/s00082536v	0.0	0.0	0.0	MCS
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	17	17	70	73	bn:00035370n	http://dbpedia.org/resource/Fluid_dynamics	http://babelnet.org/rdf/s00035370n	0.0	0.0	0.0	MCS
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	19	19	78	81	bn:00035650n	http://dbpedia.org/resource/Food	http://babelnet.org/rdf/s00035650n	0.9402985	0.6363636	0.06231454	BABELFY
205	23713	1	2	0	4101371	Rep . Tony Hall , D- Ohio , urges the United Nations to allow a freer flow of food and medicine into Iraq .	21	21	87	94	bn:00054133n	http://dbpedia.org/resource/Medicine	http://babelnet.org/rdf/s00054133n	0.75	0.54545456	0.089020774	BABELFY
205	23713	2	2	0	4101372	Hall , who recently returned from a trip to Iraq , said U.N. economic sanctions have hurt millions of civilians there .	0	0	0	3	bn:00042663n	http://dbpedia.org/resource/Hall	http://babelnet.org/rdf/s00042663n	0.0	0.0	0.0	MCS
205	23713	2	2	0	4101372	Hall , who recently returned from a trip to Iraq , said U.N. economic sanctions have hurt millions of civilians there .	3	3	11	18	bn:00116085r		http://babelnet.org/rdf/s00116085r	0.0	0.0	0.0	MCS
